"id","wealth","role","forced_honest","guarded_by","time","guarded"
42,1.42768214071525,"patron",FALSE,NA,5,FALSE
43,0.394227152353261,"hired_thief",FALSE,NA,5,FALSE
44,0.588086930553217,"freelance_thief",FALSE,NA,5,FALSE
45,0.465726119925272,"hired_thief",FALSE,NA,5,FALSE
46,0.620274984661496,"hired_thief",FALSE,NA,5,FALSE
47,1.31223663727929,"patron",FALSE,NA,5,FALSE
48,0.52719129875898,"hired_thief",FALSE,NA,5,FALSE
49,1.58830097149087,"patron",FALSE,NA,5,FALSE
50,1.35966878259644,"patron",FALSE,NA,5,FALSE
51,0.194668470801058,"hired_thief",FALSE,NA,5,FALSE
52,1.61491298458807,"patron",FALSE,NA,5,FALSE
53,0.575113146874987,"hired_thief",FALSE,NA,5,FALSE
54,1.46314979136991,"patron",FALSE,NA,5,FALSE
55,0.781964506329267,"hired_thief",FALSE,NA,5,FALSE
56,0.183503931146005,"hired_thief",FALSE,NA,5,FALSE
57,1.22805708026401,"patron",FALSE,NA,5,FALSE
58,1.44893921208937,"patron",FALSE,NA,5,FALSE
59,0.589059880862639,"freelance_thief",FALSE,NA,5,FALSE
60,0,"inactive",FALSE,NA,5,FALSE
1,0.4225,"honest",TRUE,NA,6,FALSE
2,2.30447320931442,"patron",FALSE,NA,6,FALSE
3,1.14389986563046,"patron",FALSE,NA,6,FALSE
4,0.265769501243665,"hired_thief",FALSE,NA,6,FALSE
5,0.369127143851992,"hired_thief",FALSE,NA,6,FALSE
6,1.08262758205207,"patron",FALSE,NA,6,FALSE
7,0.291336991211168,"hired_thief",FALSE,NA,6,FALSE
8,1.54489305282671,"patron",FALSE,NA,6,FALSE
9,1.5510295081926,"patron",FALSE,NA,6,FALSE
10,1.55581146687928,"patron",FALSE,NA,6,FALSE
11,1.55647576012428,"patron",FALSE,NA,6,FALSE
12,0.412249086525181,"hired_thief",FALSE,NA,6,FALSE
13,0.451774187606751,"hired_thief",FALSE,NA,6,FALSE
14,0.222996759463251,"hired_thief",FALSE,NA,6,FALSE
15,0.461313645722805,"hired_thief",FALSE,NA,6,FALSE
16,1.40895261056001,"patron",FALSE,NA,6,FALSE
17,0.363730938599725,"hired_thief",FALSE,NA,6,FALSE
18,0.200425106514558,"hired_thief",FALSE,NA,6,FALSE
19,0.242441165995394,"hired_thief",FALSE,NA,6,FALSE
20,0.55709327706514,"hired_thief",FALSE,NA,6,FALSE
21,0.339889881718731,"hired_thief",FALSE,NA,6,FALSE
22,1.30994079547812,"patron",FALSE,NA,6,FALSE
23,1.28220794133803,"patron",FALSE,NA,6,FALSE
24,1.74853515073475,"patron",FALSE,NA,6,FALSE
25,0.26540382504879,"hired_thief",FALSE,NA,6,FALSE
26,0.487865189625366,"hired_thief",FALSE,NA,6,FALSE
27,0.272508000982754,"hired_thief",FALSE,NA,6,FALSE
28,1.63562260843155,"patron",FALSE,NA,6,FALSE
29,0.399668568253785,"hired_thief",FALSE,NA,6,FALSE
30,1.58339097224548,"patron",FALSE,NA,6,FALSE
31,1.45276565655877,"patron",FALSE,NA,6,FALSE
32,0.223770502799983,"hired_thief",FALSE,NA,6,FALSE
33,1.53823934010056,"patron",FALSE,NA,6,FALSE
34,1.2526476858406,"patron",FALSE,NA,6,FALSE
35,1.52923141233912,"patron",FALSE,NA,6,FALSE
36,1.49995710040662,"patron",FALSE,NA,6,FALSE
37,0.303607563101456,"hired_thief",FALSE,NA,6,FALSE
38,1.37373666993443,"patron",FALSE,NA,6,FALSE
39,1.58822027636858,"patron",FALSE,NA,6,FALSE
40,0.369987156880891,"hired_thief",FALSE,NA,6,FALSE
41,0.364565339683964,"hired_thief",FALSE,NA,6,FALSE
42,1.4181298805615,"patron",FALSE,NA,6,FALSE
43,0.326123904332932,"hired_thief",FALSE,NA,6,FALSE
44,0.661587582107938,"hired_thief",FALSE,NA,6,FALSE
45,0.154386696631069,"hired_thief",FALSE,NA,6,FALSE
46,0.297078095114915,"freelance_thief",FALSE,NA,6,FALSE
47,1.3225785049751,"patron",FALSE,NA,6,FALSE
48,0.406572338725456,"hired_thief",FALSE,NA,6,FALSE
49,1.60690133506301,"patron",FALSE,NA,6,FALSE
50,1.36593927765644,"patron",FALSE,NA,6,FALSE
51,0.111292343282225,"hired_thief",FALSE,NA,6,FALSE
52,1.62671286836363,"patron",FALSE,NA,6,FALSE
53,0.425505890130707,"hired_thief",FALSE,NA,6,FALSE
54,1.51664541518578,"patron",FALSE,NA,6,FALSE
55,0.350674064096422,"freelance_thief",FALSE,NA,6,FALSE
56,0.234698497093158,"hired_thief",FALSE,NA,6,FALSE
57,1.25301533518395,"patron",FALSE,NA,6,FALSE
58,1.50810823915543,"patron",FALSE,NA,6,FALSE
59,0.193367235088533,"hired_thief",FALSE,NA,6,FALSE
60,0,"inactive",FALSE,NA,6,FALSE
1,0.274625,"honest",TRUE,NA,7,FALSE
2,2.33215809316458,"patron",FALSE,NA,7,FALSE
3,1.16073184082197,"patron",FALSE,NA,7,FALSE
4,0.351648935791728,"hired_thief",FALSE,NA,7,FALSE
5,0.256524142361919,"hired_thief",FALSE,NA,7,FALSE
6,1.14998319160785,"patron",FALSE,NA,7,FALSE
7,0.232327228993343,"hired_thief",FALSE,NA,7,FALSE
8,1.58153111761958,"patron",FALSE,NA,7,FALSE
9,1.5837710393069,"patron",FALSE,NA,7,FALSE
10,1.56003092277631,"patron",FALSE,NA,7,FALSE
11,1.6123733176322,"patron",FALSE,NA,7,FALSE
12,0.449393882767734,"hired_thief",FALSE,NA,7,FALSE
13,0.340798232099172,"hired_thief",FALSE,NA,7,FALSE
14,0.263399696517257,"hired_thief",FALSE,NA,7,FALSE
15,0.347214511071671,"hired_thief",FALSE,NA,7,FALSE
16,1.39195080331455,"patron",FALSE,NA,7,FALSE
17,0.281896617401693,"hired_thief",FALSE,NA,7,FALSE
18,0.285408135317134,"hired_thief",FALSE,NA,7,FALSE
19,0.251912032221666,"hired_thief",FALSE,NA,7,FALSE
20,0.68496827706514,"freelance_thief",FALSE,NA,7,FALSE
21,0.276723097834793,"hired_thief",FALSE,NA,7,FALSE
22,1.32114459770897,"patron",FALSE,NA,7,FALSE
23,1.25538491452337,"patron",FALSE,NA,7,FALSE
24,1.7206730118355,"patron",FALSE,NA,7,FALSE
25,0.327947016237269,"hired_thief",FALSE,NA,7,FALSE
26,0.391342401974788,"hired_thief",FALSE,NA,7,FALSE
27,0.166203510327787,"hired_thief",FALSE,NA,7,FALSE
28,1.62666410563977,"patron",FALSE,NA,7,FALSE
29,0.309453769661427,"hired_thief",FALSE,NA,7,FALSE
30,1.62621988513979,"patron",FALSE,NA,7,FALSE
31,1.48417043061478,"patron",FALSE,NA,7,FALSE
32,0.111037819676936,"hired_thief",FALSE,NA,7,FALSE
33,1.54679319168465,"patron",FALSE,NA,7,FALSE
34,1.25088047602978,"patron",FALSE,NA,7,FALSE
35,1.51845322116696,"patron",FALSE,NA,7,FALSE
36,1.50876170283926,"patron",FALSE,NA,7,FALSE
37,0.112026143223236,"hired_thief",FALSE,NA,7,FALSE
38,1.33462627964991,"patron",FALSE,NA,7,FALSE
39,1.56371471547007,"patron",FALSE,NA,7,FALSE
40,0.274090160612491,"hired_thief",FALSE,NA,7,FALSE
41,0.409745679210407,"hired_thief",FALSE,NA,7,FALSE
42,1.43140963790006,"patron",FALSE,NA,7,FALSE
43,0.238385855661202,"hired_thief",FALSE,NA,7,FALSE
44,0.326310348651262,"freelance_thief",FALSE,NA,7,FALSE
45,0.126145966438079,"hired_thief",FALSE,NA,7,FALSE
46,0.347350484155879,"hired_thief",FALSE,NA,7,FALSE
